Domain Code,Domain,Reporter Country Code,Reporter Countries,Partner Country Code,Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","659","Coffee, extracts","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","659","Coffee, extracts","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","657","Coffee, roasted","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","657","Coffee, roasted","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","885","Cream fresh","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1063","Eggs, liquid","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","6","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","14","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2014","2014","tonnes","174","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2015","2015","tonnes","47","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2016","2016","tonnes","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1232","Food prep nes","2017","2017","tonnes","7","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","653","Food wastes","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","653","Food wastes","2016","2016","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","653","Food wastes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","651","Forage products","2015","2015","tonnes","506","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","623","Fruit, prepared nes","2014","2014","tonnes","5","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","623","Fruit, prepared nes","2015","2015","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1182","Honey, natural","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1182","Honey, natural","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","518","Juice, apple, single strength","2015","2015","tonnes","12","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","622","Juice, fruit nes","2014","2014","tonnes","26","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","622","Juice, fruit nes","2015","2015","tonnes","10","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","622","Juice, fruit nes","2016","2016","tonnes","46","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","562","Juice, grape","2014","2014","tonnes","10","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","18","Macaroni","2015","2015","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","867","Meat, cattle","2014","2014","tonnes","3","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","867","Meat, cattle","2015","2015","tonnes","80","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","867","Meat, cattle","2016","2016","tonnes","26","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","867","Meat, cattle","2017","2017","tonnes","100","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2015","2015","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2017","2017","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1058","Meat, chicken","2014","2014","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1058","Meat, chicken","2017","2017","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1061","Meat, chicken, canned","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1041","Meat, pig sausages","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1041","Meat, pig sausages","2015","2015","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1042","Meat, pig, preparations","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1042","Meat, pig, preparations","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1038","Meat, pork","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1141","Meat, rabbit","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","977","Meat, sheep","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","977","Meat, sheep","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1080","Meat, turkey","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1080","Meat, turkey","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","888","Milk, skimmed cow","2015","2015","tonnes","14","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","898","Milk, skimmed dried","2010","2010","tonnes","10","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","868","Offals, edible, cattle","2017","2017","tonnes","25","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1059","Offals, liver chicken","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","1036","Offals, pigs, edible","2015","2015","tonnes","4","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","274","Oil, olive residues","2015","2015","tonnes","47","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","274","Oil, olive residues","2016","2016","tonnes","32","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","274","Oil, olive residues","2017","2017","tonnes","26","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","261","Oil, olive, virgin","2015","2015","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","257","Oil, palm","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","268","Oil, sunflower","2014","2014","tonnes","14","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","268","Oil, sunflower","2015","2015","tonnes","7","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","262","Olives preserved","2014","2014","tonnes","304","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","262","Olives preserved","2015","2015","tonnes","259","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","262","Olives preserved","2016","2016","tonnes","269","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","262","Olives preserved","2017","2017","tonnes","227","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","22","Pastry","2014","2014","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","22","Pastry","2015","2015","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","687","Pepper (piper spp.)","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","118","Potatoes, frozen","2014","2014","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","118","Potatoes, frozen","2015","2015","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","561","Raisins","2010","2010","tonnes","18","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","561","Raisins","2011","2011","tonnes","18","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","723","Spices nes","2010","2010","tonnes","90","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","723","Spices nes","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","723","Spices nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","168","Sugar confectionery","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","168","Sugar confectionery","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","168","Sugar confectionery","2016","2016","tonnes","6","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","167","Sugar nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","167","Sugar nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","164","Sugar refined","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","164","Sugar refined","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","447","Sweet corn frozen","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","391","Tomatoes, paste","2014","2014","tonnes","16","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","391","Tomatoes, paste","2015","2015","tonnes","3","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","391","Tomatoes, paste","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","471","Vegetables in vinegar","2014","2014","tonnes","5","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","471","Vegetables in vinegar","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","471","Vegetables in vinegar","2016","2016","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","473","Vegetables, frozen","2014","2014","tonnes","6","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","473","Vegetables, frozen","2015","2015","tonnes","5","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","476","Vegetables, homogenized preparations","2014","2014","tonnes","9","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","476","Vegetables, homogenized preparations","2015","2015","tonnes","13","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","472","Vegetables, preserved nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","565","Vermouths & similar","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","565","Vermouths & similar","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","631","Waters,ice etc","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","564","Wine","2014","2014","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","564","Wine","2015","2015","tonnes","8","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","564","Wine","2016","2016","tonnes","4","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","564","Wine","2017","2017","tonnes","60","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","892","Yoghurt, concentrated or not","2014","2014","tonnes","6","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5610","Import Quantity","892","Yoghurt, concentrated or not","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","203","Spain","5910","Export Quantity","892","Yoghurt, concentrated or not","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","176","Beans, dry","2017","2017","tonnes","72","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","253","Cake, copra","2015","2015","tonnes","18","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","253","Cake, copra","2016","2016","tonnes","72","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","253","Cake, copra","2017","2017","tonnes","29","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","666","Chocolate products nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","250","Coconuts, desiccated","2016","2016","tonnes","24","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","250","Coconuts, desiccated","2017","2017","tonnes","10","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","1232","Food prep nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","1232","Food prep nes","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","1232","Food prep nes","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","1232","Food prep nes","2017","2017","tonnes","2","Im","FAO data based on imputation methodology"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","619","Fruit, fresh nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","561","Raisins","2017","2017","tonnes","20","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5910","Export Quantity","168","Sugar confectionery","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","667","Tea","2010","2010","tonnes","7","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","667","Tea","2011","2011","tonnes","93","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","667","Tea","2015","2015","tonnes","2","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","38","Sri Lanka","5610","Import Quantity","667","Tea","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","231","Almonds shelled","2015","2015","tonnes","46","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","221","Almonds, with shell","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","221","Almonds, with shell","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","711","Anise, badian, fennel, coriander","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","711","Anise, badian, fennel, coriander","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","711","Anise, badian, fennel, coriander","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","527","Apricots, dry","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","527","Apricots, dry","2016","2016","tonnes","2","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","176","Beans, dry","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","176","Beans, dry","2017","2017","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","907","Cheese, processed","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","570","Figs dried","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","3","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","1232","Food prep nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","620","Fruit, dried nes","2010","2010","tonnes","2","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","620","Fruit, dried nes","2011","2011","tonnes","4","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","620","Fruit, dried nes","2015","2015","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","620","Fruit, dried nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","620","Fruit, dried nes","2017","2017","tonnes","5","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","623","Fruit, prepared nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","720","Ginger","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","870","Meat, cattle, boneless (beef & veal)","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","1058","Meat, chicken","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","1038","Meat, pork","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","1080","Meat, turkey","2014","2014","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","537","Plums dried (prunes)","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","561","Raisins","2010","2010","tonnes","7","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","561","Raisins","2016","2016","tonnes","8","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","561","Raisins","2017","2017","tonnes","14","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","289","Sesame seed","2010","2010","tonnes","0","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","289","Sesame seed","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","723","Spices nes","2011","2011","tonnes","160","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","723","Spices nes","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","723","Spices nes","2015","2015","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","723","Spices nes","2016","2016","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","723","Spices nes","2017","2017","tonnes","0","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","168","Sugar confectionery","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","667","Tea","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","831","Tobacco products nes","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","831","Tobacco products nes","2015","2015","tonnes","1","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","831","Tobacco products nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5610","Import Quantity","831","Tobacco products nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","472","Vegetables, preserved nes","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","222","Walnuts, with shell","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","210","Sweden","5910","Export Quantity","892","Yoghurt, concentrated or not","2010","2010","tonnes","1","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","231","Almonds shelled","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","633","Beverages, non alcoholic","2014","2014","tonnes","28","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","633","Beverages, non alcoholic","2015","2015","tonnes","28","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","901","Cheese, whole cow milk","2014","2014","tonnes","7","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","901","Cheese, whole cow milk","2015","2015","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","901","Cheese, whole cow milk","2016","2016","tonnes","8","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","901","Cheese, whole cow milk","2017","2017","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","828","Cigarettes","2010","2010","tonnes","21","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","828","Cigarettes","2017","2017","tonnes","8","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","659","Coffee, extracts","2015","2015","tonnes","7","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","659","Coffee, extracts","2016","2016","tonnes","9","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","659","Coffee, extracts","2017","2017","tonnes","21","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","1293","Crude materials","2010","2010","tonnes","84","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","1232","Food prep nes","2010","2010","tonnes","9","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","1232","Food prep nes","2011","2011","tonnes","15","","Official data"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","1232","Food prep nes","2016","2016","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","623","Fruit, prepared nes","2016","2016","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","507","Grapefruit (inc. pomelos)","2014","2014","tonnes","1","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","246","Groundnuts, prepared","2014","2014","tonnes","0","*","Unofficial figure"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5610","Import Quantity","109","Infant food","2015","2015","tonnes","75","R","Estimated data using trading partners database"
"TM","Detailed trade matrix","2","Afghanistan","211","Switzerland","5910","Export Quantity","449","Mushrooms and truffles","2014","2014","tonnes","0","*","Unofficial figure"
